time, S0, S1, S2, S3, S4, S5, S6, S7,0:0:45:244
4419, 7.34, 1.40, 7.07, 2.96, 0.55, 0.59, 1.52, 0.60
4421, 7.24, 1.34, 6.92, 2.97, 0.46, 0.61, 1.51, 0.64
4423, 7.04, 1.33, 6.72, 2.93, 0.50, 0.60, 1.55, 0.62
4425, 6.93, 1.32, 6.60, 2.87, 0.48, 0.64, 1.54, 0.65
4427, 6.84, 1.28, 6.34, 2.90, 0.30, 0.58, 1.52, 0.63
4430, 6.70, 1.28, 6.11, 2.89, 0.30, 0.57, 1.51, 0.61
4432, 6.54, 1.24, 6.01, 2.87, 0.39, 0.59, 1.53, 0.63
4434, 6.60, 1.36, 5.81, 2.87, 0.20, 0.59, 1.44, 0.67
4436, 6.38, 1.17, 5.71, 2.86, 0.49, 0.57, 1.55, 0.63
4438, 6.24, 1.17, 5.52, 2.85, 0.31, 0.57, 1.56, 0.62
4441, 6.18, 1.16, 5.37, 2.79, 0.30, 0.59, 1.51, 0.64
4443, 6.15, 1.16, 5.25, 2.77, 0.30, 0.62, 1.48, 0.67
4445, 6.03, 1.16, 5.15, 2.71, 0.22, 0.62, 1.52, 0.65
4447, 5.93, 1.15, 4.99, 2.66, 0.26, 0.60, 1.48, 0.61
4449, 5.82, 1.20, 4.82, 2.65, 0.24, 0.68, 1.46, 0.63
4452, 5.69, 1.17, 4.66, 2.68, 0.20, 0.57, 1.49, 0.57
4454, 5.77, 1.22, 4.71, 2.70, 0.21, 0.62, 1.37, 0.55
4456, 5.57, 1.12, 4.51, 2.56, 0.47, 0.64, 1.44, 0.55
4458, 5.45, 1.15, 4.26, 2.55, 0.23, 0.65, 1.40, 0.48
4460, 5.28, 1.10, 4.13, 2.52, 0.25, 0.63, 1.47, 0.51
4463, 5.28, 1.12, 4.00, 2.51, 0.32, 0.60, 1.35, 0.52
4465, 5.16, 1.17, 3.90, 2.49, 0.26, 0.59, 1.34, 0.49
4467, 4.96, 1.11, 3.83, 2.53, 0.19, 0.68, 1.18, 0.33
4469, 4.93, 1.14, 3.63, 2.51, 0.18, 0.66, 1.17, 0.33
4471, 4.84, 1.08, 3.62, 2.40, 0.13, 0.61, 1.07, 0.31
4474, 4.77, 1.08, 3.59, 2.39, 0.23, 0.66, 1.07, 0.23
4476, 4.82, 1.12, 3.62, 2.35, 0.16, 0.69, 0.93, 0.30
4478, 4.58, 0.99, 3.78, 2.41,  0.04, 0.65, 0.96, 0.24
4480, 4.46, 0.99, 3.28, 2.37, 0.19, 0.63, 0.96, 0.26
4483, 4.40, 1.05, 3.08, 2.26, 0.22, 0.64, 1.02, 0.29
4485, 4.29, 1.06, 3.02, 2.30, 0.19, 0.69, 0.96, 0.24
4487, 4.14, 1.01, 3.02, 2.23, 0.17, 0.62, 0.93, 0.21
4489, 4.03, 1.02, 2.85, 2.22, 0.16, 0.59, 0.87, 0.29
4491, 3.95, 0.95, 2.68, 2.18, 0.23, 0.65, 0.76, 0.24
4493, 3.81, 0.93, 2.63, 2.14, 0.13, 0.62, 0.78, 0.25
4496, 4.03, 0.93, 2.60, 2.10,  0.05, 0.59, 0.76, 0.14
4498, 3.78, 0.84, 2.48, 2.09, 0.16, 0.61, 0.78, 0.24
4500, 3.65, 0.88, 2.19, 2.05, 0.19, 0.63, 0.73, 0.18
4502, 3.56, 0.83, 2.11, 2.09, 0.13, 0.69, 0.72, 0.22
4505, 3.47, 0.84, 1.92, 2.00, 0.15, 0.63, 0.72, 0.20
4507, 3.48, 0.80, 1.96, 2.02,  0.08, 0.60, 0.70, 0.12
4509, 3.31, 0.84, 1.94, 1.92, 0.16, 0.60, 0.88, 0.16
4511, 3.20, 0.81, 1.80, 1.89, 0.15, 0.65, 0.78, 0.16
4513, 3.18, 0.76, 1.69, 1.87, 0.16, 0.69, 0.70, 0.21
4515, 3.00, 0.83, 1.63, 1.80, 0.21, 0.66, 0.70, 0.20
4518, 3.24, 0.90, 1.63, 1.79,  0.09, 0.66, 0.62, 0.24
4520, 2.98, 0.80, 1.60, 1.79, 0.11, 0.68, 0.75, 0.18
4522, 2.94, 0.76, 1.55, 1.68, 0.14, 0.57, 0.73, 0.21
4524, 2.88, 0.75, 1.62, 1.70, 0.18, 0.58, 0.74, 0.24
4527, 2.83, 0.78, 1.62, 1.60, 0.14, 0.64, 0.68, 0.22
4529, 2.85, 0.72, 1.63, 1.65, 0.21, 0.65, 0.73, 0.28
4531, 2.75, 0.72, 1.50, 1.59, 0.19, 0.63, 0.68, 0.21
4533, 2.60, 0.81, 1.55, 1.62, 0.18, 0.63, 0.73, 0.20
4535, 2.63, 0.69, 1.44, 1.59, 0.21, 0.58, 0.73, 0.24
4538, 2.93, 0.75, 1.45, 1.61, 0.14, 0.61, 0.61, 0.22
4540, 2.59, 0.69, 1.34, 1.41, 0.11, 0.62, 0.69,  0.09
4542, 2.49, 0.65, 1.42, 1.52, 0.11, 0.58, 0.77, 0.19
4544, 2.48, 0.69, 1.44, 1.48, 0.18, 0.63, 0.80, 0.18
4546, 2.41, 0.66, 1.38, 1.48, 0.16, 0.55, 0.71, 0.16
4549, 2.30, 0.61, 1.26, 1.39, 0.13, 0.53, 0.79, 0.19
4551, 2.24, 0.66, 1.21, 1.43, 0.12, 0.63, 0.78, 0.20
4553, 2.15, 0.65, 1.16, 1.43, 0.20, 0.62, 0.79, 0.14
4555, 2.18, 0.64, 1.20, 1.37, 0.23, 0.53, 0.75, 0.20
4557, 2.26, 0.60, 1.13, 1.39,  0.08, 0.55, 0.75, 0.19
4560, 2.32, 0.67, 1.12, 1.26, 0.16, 0.58, 0.68, 0.24
4562, 2.18, 0.62, 1.31, 1.23,  0.07, 0.55, 0.82, 0.10
4564, 2.12, 0.61, 1.21, 1.31, 0.16, 0.59, 0.80, 0.19
4566, 2.10, 0.61, 1.13, 1.33, 0.19, 0.57, 0.77, 0.28
4568, 1.99, 0.64, 1.09, 1.41, 0.16, 0.53, 0.78, 0.20
4571, 1.82, 0.58, 1.14, 1.36, 0.11, 0.52, 0.84, 0.19
4573, 1.77, 0.61, 1.11, 1.31, 0.13, 0.56, 0.95, 0.24
4575, 1.77, 0.61, 1.10, 1.22, 0.18, 0.58, 0.87, 0.23
4577, 1.78, 0.56, 1.09, 1.20, 0.16, 0.54, 0.90, 0.27
4580, 1.84, 0.65, 1.08, 1.18,  0.08, 0.45, 0.77, 0.29
4582, 1.68, 0.59, 1.37, 1.28,  0.07, 0.56, 0.87, 0.21
4584, 1.69, 0.56, 1.19, 1.34,  0.08, 0.54, 0.91, 0.29
4586, 1.77, 0.59, 1.16, 1.33, 0.15, 0.60, 0.98, 0.20
4588, 1.69, 0.56, 1.14, 1.33, 0.22, 0.55, 0.97, 0.24
4590, 1.75, 0.56, 1.07, 1.36, 0.15, 0.57, 1.05, 0.20
4593, 1.66, 0.58, 1.06, 1.36, 0.14, 0.48, 1.02, 0.24
4595, 1.60, 0.56, 1.12, 1.33, 0.20, 0.56, 1.00, 0.22
4597, 1.57, 0.56, 1.10, 1.37, 0.16, 0.50, 0.99, 0.19
4599, 1.75, 0.50, 1.23, 1.40, 0.13, 0.54, 0.86, 0.21
4601, 1.65, 0.51, 1.15, 1.38, 0.25, 0.58, 0.93, 0.21
4604, 1.58, 0.56, 1.13, 1.32, 0.17, 0.55, 1.00, 0.26
4606, 1.47, 0.54, 1.08, 1.24, 0.13, 0.56, 0.99, 0.22
4608, 1.41, 0.54, 1.09, 1.28, 0.16, 0.53, 1.07, 0.22
4610, 1.39, 0.54, 1.10, 1.18, 0.16, 0.54, 1.05, 0.22
4612, 1.47, 0.58, 1.10, 1.18, 0.17, 0.54, 1.04, 0.26
4615, 1.53, 0.57, 1.15, 1.21, 0.15, 0.48, 1.02, 0.30
4617, 1.46, 0.51, 1.12, 1.18, 0.20, 0.55, 1.00, 0.24
4619, 1.44, 0.52, 1.09, 1.24,  0.08, 0.59, 1.04, 0.27
4621, 1.54, 0.48, 1.00, 1.16,  0.06, 0.58, 0.97, 0.32
4623, 1.44, 0.51, 1.27, 1.15,  0.02, 0.57, 1.02, 0.27
4626, 1.54, 0.43, 1.08, 1.22,  0.06, 0.61, 1.07, 0.28
4628, 1.51, 0.50, 1.12, 1.21, 0.13, 0.55, 1.03, 0.25
4630, 1.43, 0.47, 1.10, 1.19, 0.21, 0.57, 1.00, 0.27
4632, 1.40, 0.47, 1.16, 1.24, 0.19, 0.56, 1.06, 0.25
4634, 1.45, 0.37, 1.15, 1.22, 0.14, 0.49, 1.04, 0.24
4637, 1.33, 0.33, 1.14, 1.26, 0.10, 0.54, 1.00, 0.27
4639, 1.28, 0.41, 1.14, 1.26, 0.17, 0.56, 1.06, 0.26
4641, 1.57, 0.40, 1.33, 1.36,  0.02, 0.47, 1.00, 0.27
4643, 1.31, 0.35, 1.11, 1.29,  0.06, 0.53, 1.08, 0.41
4645, 1.26, 0.39, 1.13, 1.21, 0.13, 0.58, 1.05, 0.32
4648, 1.19, 0.37, 1.10, 1.19, 0.13, 0.59, 1.08, 0.34
4650, 1.22, 0.35, 1.10, 1.31, 0.13, 0.61, 1.09, 0.32
4652, 1.21, 0.39, 1.13, 1.25, 0.18, 0.64, 1.10, 0.35
4654, 1.18, 0.34, 1.11, 1.23, 0.20, 0.56, 1.11, 0.40
4656, 1.19, 0.31, 1.11, 1.35, 0.16, 0.56, 1.09, 0.43
4658, 1.17, 0.35, 1.23, 1.31, 0.18, 0.61, 1.15, 0.35
4661, 1.16, 0.36, 1.25, 1.29, 0.22, 0.56, 1.17, 0.37
4663, 1.30, 0.50, 1.09, 1.25,  0.06, 0.59, 1.07, 0.48
4665, 1.26, 0.35, 1.07, 1.38, 0.14, 0.56, 1.19, 0.48
4667, 1.20, 0.33, 1.10, 1.37, 0.17, 0.58, 1.25, 0.36
4670, 1.14, 0.41, 1.10, 1.43,  0.09, 0.51, 1.32, 0.35
4672, 1.11, 0.35, 1.24, 1.43,  0.09, 0.59, 1.35, 0.33
4674, 1.12, 0.37, 1.24, 1.45, 0.12, 0.62, 1.39, 0.39
4676, 1.15, 0.34, 1.29, 1.47, 0.10, 0.59, 1.33, 0.31
4678, 1.19, 0.37, 1.36, 1.47, 0.16, 0.60, 1.33, 0.39
4680, 1.23, 0.38, 1.39, 1.40, 0.16, 0.65, 1.28, 0.39
4683, 1.49, 0.46, 1.47, 1.53, 0.10, 0.61, 1.20, 0.33
4685, 1.22, 0.31, 1.69, 1.50, 0.16, 0.60, 1.36, 0.45
4687, 1.24, 0.47, 1.49, 1.48, 0.21, 0.60, 1.30, 0.40
4689, 1.24, 0.35, 1.64, 1.52, 0.14, 0.68, 1.34, 0.31
4692, 1.33, 0.40, 1.60, 1.54, 0.11, 0.62, 1.35, 0.41
4694, 1.33, 0.45, 1.61, 1.63, 0.25, 0.66, 1.40, 0.38
4696, 1.38, 0.49, 1.77, 1.64, 0.16, 0.56, 1.38, 0.36
4698, 1.37, 0.48, 1.81, 1.68, 0.11, 0.59, 1.37, 0.48
4700, 1.50, 0.55, 1.92, 1.67, 0.16, 0.63, 1.38, 0.37
4702, 1.49, 0.54, 2.11, 1.75, 0.16, 0.61, 1.40, 0.40
4705, 1.63, 0.54, 2.11, 1.66,  0.06, 0.58, 1.19, 0.43
4707, 1.55, 0.59, 2.22, 1.73, 0.24, 0.61, 1.31, 0.34
4709, 1.53, 0.49, 2.23, 1.72, 0.25, 0.57, 1.27, 0.35
4711, 1.59, 0.50, 2.32, 1.78, 0.16, 0.59, 1.25, 0.45
4714, 1.72, 0.54, 2.33, 1.76, 0.23, 0.65, 1.27, 0.44
4716, 1.70, 0.55, 2.29, 1.77, 0.26, 0.63, 1.30, 0.36
4718, 1.78, 0.57, 2.40, 1.77, 0.23, 0.62, 1.30, 0.38
4720, 1.88, 0.52, 2.52, 1.81, 0.14, 0.64, 1.22, 0.46
4722, 2.00, 0.50, 2.72, 1.81, 0.16, 0.71, 1.31, 0.49
4725, 2.43, 0.58, 2.90, 1.95, 0.16, 0.70, 1.21, 0.38
4727, 2.22, 0.48, 3.05, 1.86, 0.24, 0.63, 1.19, 0.37
4729, 2.23, 0.54, 3.06, 1.83, 0.19, 0.58, 1.34, 0.45
4731, 2.21, 0.58, 3.06, 1.83, 0.20, 0.63, 1.30, 0.42
4733, 2.31, 0.59, 3.14, 1.81, 0.18, 0.66, 1.34, 0.41
4735, 2.29, 0.61, 3.22, 1.80, 0.24, 0.69, 1.29, 0.39
4738, 2.61, 0.59, 3.43, 1.82, 0.22, 0.70, 1.33, 0.38
4740, 2.78, 0.51, 3.54, 1.89, 0.23, 0.61, 1.31, 0.41
4742, 2.90, 0.57, 3.69, 1.87, 0.25, 0.68, 1.41, 0.42
4744, 2.96, 0.52, 3.68, 1.89, 0.29, 0.64, 1.40, 0.45
4747, 3.06, 0.60, 3.74, 1.87, 0.22, 0.68, 1.22, 0.46
4749, 3.07, 0.50, 3.89, 2.00, 0.25, 0.62, 1.24, 0.39
4751, 3.19, 0.57, 3.98, 2.02, 0.26, 0.58, 1.39, 0.46
4753, 3.29, 0.55, 4.03, 1.98, 0.34, 0.62, 1.38, 0.39
4755, 3.32, 0.55, 4.28, 2.03, 0.34, 0.69, 1.40, 0.36
4757, 3.44, 0.62, 4.38, 2.03, 0.35, 0.68, 1.39, 0.40
4760, 3.51, 0.63, 4.36, 2.04, 0.30, 0.71, 1.39, 0.41
4762, 3.61, 0.58, 4.42, 2.05, 0.25, 0.70, 1.39, 0.34
4764, 3.77, 0.61, 4.49, 2.10, 0.21, 0.69, 1.42, 0.33
4766, 4.17, 0.74, 4.47, 2.18, 0.17, 0.61, 1.34, 0.34
4769, 4.00, 0.55, 4.52, 2.12, 0.49, 0.61, 1.45, 0.44
4771, 4.07, 0.62, 4.62, 2.09, 0.29, 0.72, 1.44, 0.35
4773, 4.20, 0.61, 4.67, 2.11, 0.26, 0.69, 1.44, 0.37
4775, 4.29, 0.63, 4.76, 2.14, 0.32, 0.75, 1.42, 0.40
4777, 4.34, 0.64, 4.79, 2.08, 0.27, 0.71, 1.48, 0.36
4779, 4.39, 0.68, 4.95, 2.16, 0.32, 0.69, 1.48, 0.40
4782, 4.57, 0.71, 4.94, 2.18, 0.22, 0.75, 1.50, 0.47
4784, 4.65, 0.67, 4.94, 2.24, 0.23, 0.71, 1.49, 0.45
4786, 4.72, 0.68, 4.96, 2.21, 0.29, 0.66, 1.51, 0.47
4788, 4.94, 0.71, 5.08, 2.18, 0.26, 0.69, 1.51, 0.49
4791, 4.93, 0.65, 5.15, 2.22, 0.25, 0.71, 1.56, 0.51
4793, 5.03, 0.68, 5.12, 2.19, 0.24, 0.70, 1.48, 0.49
4795, 5.07, 0.74, 5.17, 2.23, 0.30, 0.68, 1.49, 0.49
4797, 5.15, 0.77, 5.19, 2.23, 0.32, 0.64, 1.46, 0.47
4799, 5.26, 0.73, 5.26, 2.27, 0.31, 0.73, 1.53, 0.48
4802, 5.40, 0.79, 5.38, 2.23, 0.29, 0.76, 1.54, 0.38
4804, 5.48, 0.74, 5.43, 2.25, 0.28, 0.64, 1.53, 0.46
4806, 5.52, 0.80, 5.51, 2.32, 0.31, 0.61, 1.48, 0.35
4808, 5.68, 0.96, 5.52, 2.27, 0.19, 0.73, 1.40, 0.43
4810, 5.56, 0.89, 5.62, 2.32, 0.24, 0.69, 1.43, 0.45
4813, 5.63, 0.91, 5.58, 2.34, 0.30, 0.64, 1.41, 0.35
4815, 5.66, 0.92, 5.61, 2.39, 0.39, 0.67, 1.46, 0.43
4817, 5.72, 0.93, 5.62, 2.43, 0.44, 0.70, 1.52, 0.41
4819, 5.81, 0.95, 5.64, 2.46, 0.35, 0.68, 1.50, 0.49
4821, 5.86, 0.97, 5.68, 2.48, 0.43, 0.63, 1.45, 0.47
4824, 5.94, 0.93, 5.73, 2.47, 0.34, 0.69, 1.45, 0.41
4826, 6.04, 1.02, 5.74, 2.49, 0.47, 0.72, 1.45, 0.41
4828, 6.11, 1.01, 5.81, 2.54, 0.49, 0.74, 1.46, 0.43
4830, 6.16, 1.06, 5.80, 2.52, 0.32, 0.69, 1.37, 0.42
4833, 6.12, 0.98, 6.13, 2.52, 0.44, 0.70, 1.47, 0.52
4835, 6.19, 1.09, 6.00, 2.50, 0.43, 0.68, 1.48, 0.41
4837, 6.33, 1.08, 6.05, 2.53, 0.41, 0.68, 1.55, 0.42
4839, 6.34, 1.12, 6.06, 2.53, 0.42, 0.62, 1.48, 0.49
4841, 6.43, 1.08, 6.07, 2.54, 0.47, 0.59, 1.51, 0.52
4843, 6.54, 1.19, 6.15, 2.55, 0.58, 0.72, 1.47, 0.44
4846, 6.73, 1.18, 6.15, 2.56, 0.46, 0.60, 1.50, 0.46
4848, 6.64, 1.13, 6.15, 2.58, 0.52, 0.68, 1.51, 0.47
4850, 6.76, 1.26, 6.13, 2.55, 0.33, 0.75, 1.41, 0.48
4852, 6.75, 1.14, 6.40, 2.54, 0.55, 0.73, 1.46, 0.49
4855, 6.82, 1.13, 6.21, 2.54, 0.58, 0.61, 1.43, 0.47
4857, 6.86, 1.21, 6.17, 2.55, 0.55, 0.68, 1.53, 0.52
4859, 6.91, 1.19, 6.15, 2.54, 0.55, 0.72, 1.54, 0.50
4861, 6.94, 1.18, 6.19, 2.59, 0.54, 0.66, 1.56, 0.50
4863, 7.04, 1.17, 6.29, 2.52, 0.54, 0.67, 1.54, 0.45
4865, 7.05, 1.24, 6.37, 2.59, 0.55, 0.63, 1.58, 0.52
4868, 7.21, 1.22, 6.41, 2.60, 0.52, 0.60, 1.55, 0.48
4870, 7.26, 1.31, 6.41, 2.57, 0.58, 0.63, 1.54, 0.54
4872, 7.38, 1.33, 6.32, 2.61, 0.28, 0.72, 1.48, 0.51
4874, 7.32, 1.34, 6.35, 2.60, 0.46, 0.67, 1.55, 0.53
4877, 7.35, 1.35, 6.44, 2.60, 0.50, 0.63, 1.58, 0.46
4879, 7.37, 1.40, 6.48, 2.64, 0.53, 0.62, 1.57, 0.45
4881, 7.41, 1.42, 6.48, 2.66, 0.41, 0.66, 1.61, 0.55
4883, 7.51, 1.41, 6.49, 2.66, 0.49, 0.63, 1.63, 0.50
4885, 7.55, 1.38, 6.55, 2.64, 0.51, 0.66, 1.65, 0.46
4887, 7.63, 1.39, 6.51, 2.64, 0.53, 0.67, 1.68, 0.44
4890, 7.65, 1.42, 6.57, 2.67, 0.59, 0.65, 1.67, 0.44
4892, 7.84, 1.45, 6.66, 2.63, 0.43, 0.62, 1.58, 0.49
4894, 7.72, 1.40, 6.70, 2.61, 0.60, 0.61, 1.65, 0.41
4896, 7.70, 1.48, 6.70, 2.69, 0.60, 0.73, 1.63, 0.41
4899, 7.74, 1.49, 6.68, 2.71, 0.53, 0.64, 1.62, 0.47
4901, 7.78, 1.49, 6.72, 2.74, 0.58, 0.59, 1.61, 0.45
4903, 7.89, 1.52, 6.78, 2.76, 0.57, 0.62, 1.62, 0.43
4905, 7.89, 1.56, 6.78, 2.80, 0.65, 0.64, 1.62, 0.45
4907, 7.93, 1.51, 6.82, 2.78, 0.55, 0.69, 1.63, 0.46
4910, 7.93, 1.51, 6.87, 2.79, 0.56, 0.65, 1.62, 0.51
4912, 8.13, 1.39, 7.11, 2.84, 0.53, 0.68, 1.53, 0.55
4914, 8.02, 1.53, 6.97, 2.84, 0.60, 0.67, 1.59, 0.68
4916, 7.98, 1.57, 7.00, 2.86, 0.59, 0.62, 1.61, 0.56
4918, 7.96, 1.55, 7.06, 2.87, 0.57, 0.57, 1.64, 0.55
4921, 7.97, 1.57, 7.09, 2.85, 0.56, 0.56, 1.61, 0.56
4923, 8.02, 1.60, 7.18, 2.83, 0.60, 0.70, 1.62, 0.52
4925, 8.05, 1.58, 7.22, 2.88, 0.54, 0.65, 1.61, 0.57
4927, 8.04, 1.58, 7.23, 2.86, 0.55, 0.63, 1.64, 0.59
4929, 8.07, 1.59, 7.22, 2.82, 0.59, 0.61, 1.68, 0.54
4931, 8.09, 1.58, 7.19, 2.80, 0.63, 0.61, 1.61, 0.57
4934, 8.30, 1.68, 7.21, 2.78, 0.57, 0.66, 1.52, 0.59
4936, 8.15, 1.60, 7.28, 2.76, 0.63, 0.58, 1.48, 0.60
4938, 8.13, 1.59, 7.24, 2.77, 0.55, 0.60, 1.62, 0.60
4940, 8.16, 1.65, 7.25, 2.77, 0.57, 0.62, 1.60, 0.57
4943, 8.18, 1.62, 7.21, 2.76, 0.62, 0.66, 1.63, 0.63
4945, 8.22, 1.58, 7.19, 2.77, 0.60, 0.64, 1.68, 0.61
4947, 8.23, 1.60, 7.16, 2.77, 0.57, 0.57, 1.78, 0.64
4949, 8.26, 1.64, 7.12, 2.79, 0.57, 0.59, 1.71, 0.61
4951, 8.29, 1.62, 7.12, 2.80, 0.56, 0.55, 1.70, 0.64
4954, 8.56, 1.68, 7.24, 2.86, 0.58, 0.63, 1.62, 0.58
4956, 8.25, 1.61, 7.24, 2.80, 0.44, 0.66, 1.70, 0.59
4958, 8.38, 1.59, 7.10, 2.89, 0.59, 0.63, 1.68, 0.60
4960, 8.44, 1.60, 7.08, 2.79, 0.52, 0.69, 1.76, 0.65
4962, 8.43, 1.66, 7.09, 2.79, 0.58, 0.69, 1.80, 0.58
4965, 8.49, 1.64, 7.12, 2.80, 0.54, 0.66, 1.73, 0.64
4967, 8.48, 1.64, 7.13, 2.81, 0.58, 0.69, 1.70, 0.61
4969, 8.51, 1.64, 7.16, 2.85, 0.58, 0.69, 1.77, 0.66
4971, 8.52, 1.66, 7.16, 2.81, 0.59, 0.63, 1.77, 0.66
4973, 8.50, 1.70, 7.17, 2.80, 0.61, 0.65, 1.84, 0.60
4976, 8.66, 1.79, 7.21, 2.81, 0.56, 0.57, 1.75, 0.60
4978, 8.54, 1.71, 7.23, 2.82, 0.64, 0.70, 1.78, 0.63
4980, 8.54, 1.79, 7.23, 2.84, 0.59, 0.62, 1.83, 0.70
4982, 8.63, 1.81, 7.23, 2.84, 0.58, 0.70, 1.81, 0.71
4984, 8.67, 1.80, 7.31, 2.83, 0.56, 0.75, 1.89, 0.65
4987, 8.70, 1.79, 7.33, 2.89, 0.59, 0.64, 1.87, 0.64
4989, 8.71, 1.84, 7.34, 2.86, 0.62, 0.65, 1.83, 0.72
4991, 8.79, 1.80, 7.35, 2.84, 0.61, 0.68, 1.86, 0.71
4993, 8.82, 1.79, 7.38, 2.89, 0.58, 0.70, 1.90, 0.69
4996, 9.08, 1.91, 7.43, 2.90, 0.51, 0.64, 1.86, 0.63
4998, 8.84, 1.88, 7.43, 2.86, 0.63, 0.61, 1.89, 0.86
5000, 8.85, 1.88, 7.40, 2.87, 0.56, 0.64, 1.90, 0.76
5002, 8.92, 1.93, 7.45, 2.85, 0.55, 0.64, 1.88, 0.74
5004, 8.90, 1.90, 7.47, 2.86, 0.61, 0.62, 1.96, 0.73
5007, 8.97, 1.91, 7.45, 2.89, 0.55, 0.69, 1.98, 0.75
5009, 8.94, 1.91, 7.52, 2.85, 0.53, 0.64, 1.89, 0.71
5011, 8.97, 1.91, 7.51, 2.85, 0.57, 0.58, 1.90, 0.77
5013, 9.06, 1.97, 7.48, 2.87, 0.64, 0.59, 1.86, 0.73
5015, 9.05, 1.93, 7.43, 2.84, 0.57, 0.63, 1.86, 0.77
5018, 9.14, 2.03, 7.39, 2.83, 0.59, 0.59, 1.80, 0.84
5020, 9.11, 2.03, 7.44, 2.88, 0.47, 0.61, 1.88, 0.74
5022, 9.10, 1.95, 7.47, 2.93, 0.54, 0.65, 1.90, 0.76
5024, 9.15, 1.95, 7.51, 2.90, 0.63, 0.60, 1.96, 0.75
5026, 9.16, 1.98, 7.50, 2.92, 0.59, 0.62, 1.85, 0.79
5029, 9.18, 2.05, 7.47, 2.89, 0.61, 0.58, 1.84, 0.80
5031, 9.18, 2.00, 7.52, 2.90, 0.62, 0.59, 1.90, 0.82
5033, 9.18, 2.03, 7.56, 2.93, 0.63, 0.65, 1.91, 0.80
5035, 9.24, 2.05, 7.58, 2.87, 0.62, 0.64, 1.91, 0.83
5038, 9.44, 2.02, 7.74, 2.92, 0.56, 0.60, 1.85, 0.87
5040, 9.27, 2.07, 7.62, 2.87, 0.57, 0.63, 1.91, 1.03
5042, 9.26, 2.13, 7.58, 2.87, 0.70, 0.62, 1.93, 0.87
5044, 9.23, 2.13, 7.57, 2.86, 0.63, 0.64, 1.91, 0.80
5046, 9.25, 2.16, 7.59, 2.84, 0.62, 0.64, 1.93, 0.78
5048, 9.25, 2.14, 7.57, 2.90, 0.63, 0.68, 1.90, 0.90
5051, 9.28, 2.11, 7.58, 2.89, 0.60, 0.56, 1.90, 0.85
5053, 9.27, 2.17, 7.56, 2.87, 0.56, 0.60, 1.87, 0.81
5055, 9.28, 2.19, 7.51, 2.85, 0.53, 0.63, 1.89, 0.90
5057, 9.28, 2.16, 7.55, 2.83, 0.55, 0.62, 1.90, 0.86
5060, 9.36, 2.24, 7.49, 2.80, 0.50, 0.63, 1.90, 0.86
5062, 9.28, 2.18, 7.54, 2.83, 0.38, 0.62, 1.93, 0.90
5064, 9.27, 2.18, 7.50, 2.82, 0.56, 0.66, 2.01, 0.80
5066, 9.40, 2.17, 7.44, 2.84, 0.57, 0.62, 2.05, 0.86
5068, 9.29, 2.25, 7.39, 2.84, 0.51, 0.63, 2.08, 0.84
5070, 9.28, 2.21, 7.32, 2.84, 0.54, 0.66, 2.07, 0.91
5073, 9.27, 2.22, 7.30, 2.79, 0.59, 0.65, 2.08, 0.93
5075, 9.26, 2.21, 7.26, 2.85, 0.52, 0.66, 2.08, 0.95
5077, 9.28, 2.28, 7.20, 2.80, 0.50, 0.61, 2.00, 0.95
5079, 9.47, 2.38, 7.14, 2.76, 0.34, 0.59, 1.92, 0.90
5082, 9.29, 2.29, 7.05, 2.72, 0.58, 0.62, 1.89, 0.80
5084, 9.28, 2.30, 6.98, 2.72, 0.55, 0.66, 2.02, 0.94
5086, 9.28, 2.32, 6.97, 2.74, 0.52, 0.70, 2.09, 0.96
5088, 9.28, 2.33, 6.93, 2.74, 0.51, 0.66, 2.13, 1.02
5090, 9.27, 2.32, 6.89, 2.75, 0.58, 0.62, 2.12, 1.06
5093, 9.26, 2.34, 6.86, 2.74, 0.53, 0.63, 2.11, 1.00
5095, 9.22, 2.36, 6.84, 2.70, 0.54, 0.64, 2.07, 0.99
5097, 9.24, 2.30, 6.75, 2.70, 0.48, 0.67, 2.20, 1.00
5099, 9.24, 2.30, 6.67, 2.68, 0.49, 0.62, 2.16, 1.00
5102, 9.34, 2.41, 6.62, 2.60, 0.47, 0.63, 2.07, 1.06
5104, 9.23, 2.30, 6.55, 2.59, 0.57, 0.61, 2.16, 1.04
5106, 9.24, 2.36, 6.51, 2.63, 0.46, 0.60, 2.14, 1.04
5108, 9.23, 2.32, 6.50, 2.65, 0.46, 0.67, 2.11, 1.01
5110, 9.26, 2.29, 6.49, 2.61, 0.44, 0.69, 2.11, 1.02
5112, 9.25, 2.33, 6.49, 2.63, 0.43, 0.62, 2.19, 1.09
5115, 9.21, 2.38, 6.43, 2.63, 0.49, 0.65, 2.20, 1.08
5117, 9.17, 2.38, 6.42, 2.62, 0.49, 0.63, 2.14, 1.07
5119, 9.20, 2.40, 6.41, 2.64, 0.36, 0.63, 2.14, 1.10
5121, 9.36, 2.33, 6.46, 2.75, 0.27, 0.66, 2.15, 1.14
5124, 9.14, 2.27, 6.37, 2.62, 0.32, 0.68, 2.08, 1.12
5126, 9.11, 2.33, 6.34, 2.62, 0.51, 0.64, 2.19, 1.16
5128, 9.09, 2.40, 6.28, 2.61, 0.45, 0.67, 2.16, 1.14
5130, 9.04, 2.37, 6.21, 2.60, 0.40, 0.56, 2.23, 1.11
